external_activity_id,external_compound_id,preferred_name,endpoint_type,endpoint_value,endpoint_relation,unit,converted_value_uM,p_activity,organism,strain,target_name,target_gene,target_organism,assay_type,assay_method,assay_context,serum_or_protein,medium,duration_h,temperature_c,endpoint_definition,target_confidence,mechanism_confidence,activity_relevance_tier,source_id,source_database,source_reference,source_quote,curation_status,comments
EXT-ACT-000322,EXT-FKS-0001,CASPOFUNGIN,IC50,0.1097,=,ug.mL-1,0.10033567,6.998545,,,Fksp,,Neosartorya fumigata (Aspergillus fumigatus),biochemical,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000216,ChEMBL,CHEMBL1138536;Antimicrob Agents Chemother 2007;CHEMBL978960,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_assay_CHEMBL978960_offset_0.json.
EXT-ACT-000323,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.02917,=,ug.mL-1,0.02558211,7.592064,,,Fksp,,Neosartorya fumigata (Aspergillus fumigatus),biochemical,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000216,ChEMBL,CHEMBL1138536;Antimicrob Agents Chemother 2007;CHEMBL978960,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_assay_CHEMBL978960_offset_0.json.
EXT-ACT-000324,EXT-FKS-0003,MICAFUNGIN,IC50,0.01261,=,ug.mL-1,0.00992687,8.003188,,,Fksp,,Neosartorya fumigata (Aspergillus fumigatus),biochemical,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000216,ChEMBL,CHEMBL1138536;Antimicrob Agents Chemother 2007;CHEMBL978960,"Inhibition of 1,3-beta-D-glucan synthase EMFR-S678P mutant from Aspergillus fumigatus assessed as incorporation of [3H]glucose",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_assay_CHEMBL978960_offset_0.json.
EXT-ACT-000897,EXT-FKS-0017,ACULEACIN A,IC50,12000.0,=,nM,12.0,4.920819,,,Unchecked,,,whole_cell,"Inhibition of beta (1,3) glucan synthase in Candida albicans cell membrane using UDP-Glc as substrate assessed as aniline blue-glucan complex formation by microtiter-based fluorescence method",unknown_serum,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000271,ChEMBL,CHEMBL1949532;Bioorg Med Chem Lett 2012;CHEMBL1954327,"Inhibition of beta (1,3) glucan synthase in Candida albicans cell membrane using UDP-Glc as substrate assessed as aniline blue-glucan complex formation by microtiter-based fluorescence method",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1253515_offset_0.json.
EXT-ACT-002102,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0013,=,ug.mL-1,0.00118903,8.924808,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 10% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952165,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 10% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002103,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0021,=,ug.mL-1,0.00192074,8.716532,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 20% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952166,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 20% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002104,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0053,=,ug.mL-1,0.00484758,8.314475,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 36082 in presence of 20% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952945,Inhibition of glucan synthase in Candida albicans ATCC 36082 in presence of 20% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002105,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0087,=,ug.mL-1,0.00795734,8.099232,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 36082 in presence of 50% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952946,Inhibition of glucan synthase in Candida albicans ATCC 36082 in presence of 50% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002106,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0369,=,ug.mL-1,0.0337501,7.471725,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 20% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952949,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 20% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002107,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0805,=,ug.mL-1,0.07362827,7.132955,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 50% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952950,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 50% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002108,EXT-FKS-0001,CASPOFUNGIN,IC50,0.0003301,=,ug.mL-1,0.00030192,9.520106,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose,enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952147,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002109,EXT-FKS-0001,CASPOFUNGIN,IC50,0.001325,=,ug.mL-1,0.00121189,8.916535,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 10% serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952148,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 10% serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002110,EXT-FKS-0001,CASPOFUNGIN,IC50,0.002077,=,ug.mL-1,0.0018997,8.721315,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 20% serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952149,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 20% serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002111,EXT-FKS-0001,CASPOFUNGIN,IC50,0.006225,=,ug.mL-1,0.00569361,8.244612,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 50% serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000342,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952150,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 50% serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL1630575_offset_200.json.
EXT-ACT-002484,EXT-FKS-0018,CILOFUNGIN,Inhibition,76.0,=,%,,,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,In vitro inhibition of glucan synthase obtained from Candida albicans at a concentration of 10 ug/mL.,enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000430,ChEMBL,CHEMBL1128519;J Med Chem 1995;CHEMBL683912,In vitro inhibition of glucan synthase obtained from Candida albicans at a concentration of 10 ug/mL.,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL2103748_offset_0.json.
EXT-ACT-002495,EXT-FKS-0023,ENFUMAFUNGIN,IC50,0.05,=,ug.mL-1,0.0705328,7.151609,,,Unchecked,,,biochemical,"Inhibition of Candida albicans MY1055 beta-1,3-glucan synthase assessed as [3H]UDPG incorporation after 2 hrs",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000459,ChEMBL,CHEMBL2163260;Bioorg Med Chem Lett 2012;CHEMBL2169466,"Inhibition of Candida albicans MY1055 beta-1,3-glucan synthase assessed as [3H]UDPG incorporation after 2 hrs",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL2165734_offset_0.json.
EXT-ACT-002496,EXT-FKS-0023,ENFUMAFUNGIN,IC50,1000.0,=,nM,1.0,6.0,,,Unchecked,,,biochemical,"Inhibition of candida albicans beta-(1,3)-glucan synthase assessed as decrease in transfer of radiolabelled glucose from UDP-[3H]-glucose onto acceptor",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000459,ChEMBL,CHEMBL3596159;Medchemcomm 2014;CHEMBL3598442,"Inhibition of candida albicans beta-(1,3)-glucan synthase assessed as decrease in transfer of radiolabelled glucose from UDP-[3H]-glucose onto acceptor",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL2165734_offset_0.json.
EXT-ACT-002501,EXT-FKS-0023,ENFUMAFUNGIN,IC50,0.05,=,ug.mL-1,0.0705328,7.151609,,,Unchecked,,,biochemical,"Inhibition of Candida albicans MY1055 1,3-beta-D-glucan synthase assessed as reduction in glucan synthesis by measuring decrease in incorporation of [14C]glucose preincubated for 30 mins followed by pulse-labelling with [U-14C]D-glucose for 30 mins by autoradiography",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000459,ChEMBL,CHEMBL4715849;J Med Chem 2020;CHEMBL4722892,"Inhibition of Candida albicans MY1055 1,3-beta-D-glucan synthase assessed as reduction in glucan synthesis by measuring decrease in incorporation of [14C]glucose preincubated for 30 mins followed by pulse-labelling with [U-14C]D-glucose for 30 mins by autoradiography",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL2165734_offset_0.json.
EXT-ACT-002528,EXT-FKS-0044,Echinocandin B,IC50,2.6,=,ug.mL-1,2.3916183,5.621308,,,Candida albicans,,Candida albicans,biochemical,"Compound was tested for inhibitory activity against 1,3-beta-glucan synthase from Candida albicans 6406",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000479,ChEMBL,CHEMBL1134173;Bioorg Med Chem Lett 2001;CHEMBL659427,"Compound was tested for inhibitory activity against 1,3-beta-glucan synthase from Candida albicans 6406",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL2374230_offset_0.json.
EXT-ACT-002548,EXT-FKS-0027,CHEMBL2387203,IC50,17.6,=,nM,0.0176,7.754487,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000480,ChEMBL,CHEMBL2385047;Bioorg Med Chem Lett 2013;CHEMBL2389097,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL2387203_offset_0.json.
EXT-ACT-002567,EXT-FKS-0072,CHEMBL261821,IC50,4000.0,=,nM,4.0,5.39794,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000492,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL261821_offset_0.json.
EXT-ACT-002569,EXT-FKS-0073,CHEMBL262998,IC50,2900.0,=,nM,2.9,5.537602,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000494,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL262998_offset_0.json.
EXT-ACT-002571,EXT-FKS-0074,CHEMBL263952,IC50,550.0,=,nM,0.55,6.259637,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000496,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL263952_offset_0.json.
EXT-ACT-002574,EXT-FKS-0002,ANIDULAFUNGIN,Inhibition,75.0,=,%,,,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,In vitro inhibition of glucan synthase obtained from Candida albicans at a concentration of 10 ug/mL.,enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000497,ChEMBL,CHEMBL1128519;J Med Chem 1995;CHEMBL683912,In vitro inhibition of glucan synthase obtained from Candida albicans at a concentration of 10 ug/mL.,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_0.json.
EXT-ACT-002700,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.001003,=,ug.mL-1,0.00087963,9.055699,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose,enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952147,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002701,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.004715,=,ug.mL-1,0.00413506,8.383518,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 10% serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952148,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 10% serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002702,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.01875,=,ug.mL-1,0.01644376,7.783999,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 20% serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952149,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 20% serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002707,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.00472,=,ug.mL-1,0.00413944,8.383058,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 10% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952165,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 10% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002708,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.0186,=,ug.mL-1,0.01631221,7.787487,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 20% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952166,Inhibition of glucan synthase in Candida albicans ATCC 90028 in presence of 20% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002709,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.0715,=,ug.mL-1,0.06270555,7.202694,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans ATCC 36082 in presence of 20% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952945,Inhibition of glucan synthase in Candida albicans ATCC 36082 in presence of 20% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002710,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.0747,=,ug.mL-1,0.06551195,7.183679,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 20% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952949,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 20% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002711,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.089,=,ug.mL-1,0.07805306,7.10761,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 50% human serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952950,Inhibition of glucan synthase in Candida albicans SC5314 in presence of 50% human serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-002712,EXT-FKS-0002,ANIDULAFUNGIN,IC50,0.02937,=,ug.mL-1,0.02575751,7.589096,,,Glucan synthase,,Candida albicans,biochemical,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 50% serum,enzyme_assay,serum_or_protein_present,,,,,direct,direct_assay,direct_fks,EXTSRC-000498,ChEMBL,CHEMBL1145468;Antimicrob Agents Chemother 2007;CHEMBL952150,Inhibition of glucan synthase in Candida albicans 36082 assessed as incorporation of [3H]uridine diphosphoglucose in presence of 50% serum,imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264241_offset_100.json.
EXT-ACT-003130,EXT-FKS-0075,CHEMBL264601,IC50,600.0,=,nM,0.6,6.221849,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000504,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL264601_offset_0.json.
EXT-ACT-003589,EXT-FKS-0050,CHEMBL267988,IC50,70.0,=,nM,0.07,7.154902,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000519,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL267988_offset_0.json.
EXT-ACT-003592,EXT-FKS-0077,CHEMBL268666,IC50,3000.0,=,nM,3.0,5.522879,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000522,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL268666_offset_0.json.
EXT-ACT-003594,EXT-FKS-0078,CHEMBL268721,IC50,40.0,=,nM,0.04,7.39794,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000523,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL268721_offset_0.json.
EXT-ACT-003923,EXT-FKS-0022,CHEMBL3037784,IC50,35.7,=,nM,0.0357,7.447332,,,"Beta-1,3-glucan synthase",,Candida albicans,biochemical,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000563,ChEMBL,CHEMBL2385047;Bioorg Med Chem Lett 2013;CHEMBL2389097,"Inhibition of wild type Candida albicans 1,3-beta-D-glucan synthase using UDP[6,3H]-glucose as substrate after 60 mins by liquid scintillation counting analysis",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL3037784_offset_0.json.
EXT-ACT-003947,EXT-FKS-0022,CHEMBL3037784,IC50,70.0,=,nM,0.07,7.154902,,,Unchecked,,,biochemical,"Inhibition of candida albicans beta-(1,3)-glucan synthase assessed as decrease in transfer of radiolabelled glucose from UDP-[3H]-glucose onto acceptor",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000563,ChEMBL,CHEMBL3596159;Medchemcomm 2014;CHEMBL3598442,"Inhibition of candida albicans beta-(1,3)-glucan synthase assessed as decrease in transfer of radiolabelled glucose from UDP-[3H]-glucose onto acceptor",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL3037784_offset_0.json.
EXT-ACT-004033,EXT-FKS-0079,CHEMBL384968,IC50,100.0,=,nM,0.1,7.0,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000634,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL384968_offset_0.json.
EXT-ACT-004035,EXT-FKS-0080,CHEMBL385431,IC50,5000.0,>,nM,5.0,5.30103,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000635,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL385431_offset_0.json.
EXT-ACT-004037,EXT-FKS-0081,CHEMBL385665,IC50,120.0,=,nM,0.12,6.920819,,,"1,3-beta-glucan synthase component GSC2",,Saccharomyces cerevisiae S288c,biochemical,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",enzyme_assay,unknown,,,,,direct,direct_assay,direct_fks,EXTSRC-000636,ChEMBL,CHEMBL1129220;Bioorg Med Chem Lett 1997;CHEMBL615377,"In vitro inhibition of 1,3-beta-glucan synthase in Candida albicans membrane assay.",imported_candidate_needs_review,Rebuilt from cached ChEMBL file activity_by_molecule_CHEMBL385665_offset_0.json.
